t,ch1,ch2,
-2.0799949e-03,-2.56000e+00,-1.26000e+01,
-2.0599950e-03,-2.56000e+00,-1.22000e+01,
-2.0399950e-03,-2.48000e+00,-1.22000e+01,
-2.0199951e-03,-2.56000e+00,-1.24000e+01,
-1.9999952e-03,-2.56000e+00,-1.22000e+01,
-1.9799953e-03,2.40000e+00,-1.22000e+01,
-1.9599954e-03,2.32000e+00,-1.22000e+01,
-1.9399953e-03,2.32000e+00,-1.24000e+01,
-1.9199953e-03,2.32000e+00,-1.22000e+01,
-1.8999953e-03,2.32000e+00,-1.26000e+01,
-1.8799952e-03,2.32000e+00,-1.26000e+01,
-1.8599952e-03,2.40000e+00,-1.26000e+01,
-1.8399952e-03,2.32000e+00,-1.26000e+01,
-1.8199951e-03,2.32000e+00,-1.28000e+01,
-1.7999951e-03,2.32000e+00,-1.26000e+01,
-1.7799950e-03,2.32000e+00,-1.30000e+01,
-1.7599950e-03,2.40000e+00,-1.30000e+01,
-1.7399950e-03,2.32000e+00,-1.30000e+01,
-1.7199949e-03,2.32000e+00,-1.32000e+01,
-1.6999949e-03,2.40000e+00,-1.30000e+01,
-1.6799949e-03,2.32000e+00,-1.32000e+01,
-1.6599948e-03,2.32000e+00,-1.34000e+01,
-1.6399948e-03,2.32000e+00,-1.34000e+01,
-1.6199948e-03,2.40000e+00,-1.34000e+01,
-1.5999947e-03,2.32000e+00,-1.34000e+01,
-1.5799947e-03,2.32000e+00,-1.36000e+01,
-1.5599946e-03,2.32000e+00,-1.36000e+01,
-1.5399946e-03,2.32000e+00,-1.38000e+01,
-1.5199946e-03,2.32000e+00,-1.38000e+01,
-1.4999945e-03,2.32000e+00,-1.38000e+01,
-1.4799945e-03,-2.56000e+00,-1.38000e+01,
-1.4599945e-03,-2.64000e+00,-1.36000e+01,
-1.4399944e-03,-2.56000e+00,-1.38000e+01,
-1.4199944e-03,-2.48000e+00,-1.34000e+01,
-1.3999944e-03,-2.56000e+00,-1.36000e+01,
-1.3799943e-03,-2.48000e+00,-1.34000e+01,
-1.3599943e-03,-2.56000e+00,-1.34000e+01,
-1.3399943e-03,-2.48000e+00,-1.32000e+01,
-1.3199942e-03,-2.48000e+00,-1.32000e+01,
-1.2999942e-03,-2.56000e+00,-1.34000e+01,
-1.2799941e-03,-2.48000e+00,-1.32000e+01,
-1.2599941e-03,-2.56000e+00,-1.30000e+01,
-1.2399941e-03,-2.48000e+00,-1.30000e+01,
-1.2199940e-03,-2.56000e+00,-1.30000e+01,
-1.1999940e-03,-2.48000e+00,-1.30000e+01,
-1.1799940e-03,-2.56000e+00,-1.26000e+01,
-1.1599939e-03,-2.56000e+00,-1.26000e+01,
-1.1399939e-03,-2.48000e+00,-1.26000e+01,
-1.1199939e-03,-2.48000e+00,-1.26000e+01,
-1.0999938e-03,-2.56000e+00,-1.24000e+01,
-1.0799938e-03,-2.56000e+00,-1.26000e+01,
-1.0599938e-03,-2.48000e+00,-1.22000e+01,
-1.0399937e-03,-2.56000e+00,-1.24000e+01,
-1.0199937e-03,-2.48000e+00,-1.22000e+01,
-9.9999364e-04,-2.56000e+00,-1.22000e+01,
-9.7999361e-04,2.48000e+00,-1.22000e+01,
-9.5999363e-04,2.32000e+00,-1.22000e+01,
-9.3999365e-04,2.40000e+00,-1.26000e+01,
-9.1999368e-04,2.32000e+00,-1.24000e+01,
-8.9999370e-04,2.32000e+00,-1.26000e+01,
-8.7999372e-04,2.32000e+00,-1.26000e+01,
-8.5999374e-04,2.32000e+00,-1.26000e+01,
-8.3999377e-04,2.32000e+00,-1.26000e+01,
-8.1999379e-04,2.40000e+00,-1.28000e+01,
-7.9999381e-04,2.32000e+00,-1.26000e+01,
-7.7999383e-04,2.32000e+00,-1.30000e+01,
-7.5999385e-04,2.32000e+00,-1.30000e+01,
-7.3999388e-04,2.40000e+00,-1.30000e+01,
-7.1999390e-04,2.32000e+00,-1.30000e+01,
-6.9999392e-04,2.40000e+00,-1.32000e+01,
-6.7999394e-04,2.32000e+00,-1.32000e+01,
-6.5999397e-04,2.40000e+00,-1.34000e+01,
-6.3999399e-04,2.32000e+00,-1.34000e+01,
-6.1999401e-04,2.32000e+00,-1.34000e+01,
-5.9999403e-04,2.32000e+00,-1.36000e+01,
-5.7999406e-04,2.32000e+00,-1.34000e+01,
-5.5999408e-04,2.32000e+00,-1.38000e+01,
-5.3999410e-04,2.32000e+00,-1.34000e+01,
-5.1999412e-04,2.32000e+00,-1.38000e+01,
-4.9999414e-04,2.32000e+00,-1.38000e+01,
-4.7999414e-04,-2.64000e+00,-1.38000e+01,
-4.5999413e-04,-2.48000e+00,-1.38000e+01,
-4.3999412e-04,-2.48000e+00,-1.38000e+01,
-4.1999412e-04,-2.56000e+00,-1.34000e+01,
-3.9999411e-04,-2.48000e+00,-1.34000e+01,
-3.7999410e-04,-2.56000e+00,-1.34000e+01,
-3.5999410e-04,-2.56000e+00,-1.34000e+01,
-3.3999409e-04,-2.48000e+00,-1.32000e+01,
-3.1999408e-04,-2.56000e+00,-1.34000e+01,
-2.9999408e-04,-2.56000e+00,-1.30000e+01,
-2.7999407e-04,-2.56000e+00,-1.32000e+01,
-2.5999406e-04,-2.48000e+00,-1.30000e+01,
-2.3999406e-04,-2.48000e+00,-1.30000e+01,
-2.1999405e-04,-2.56000e+00,-1.30000e+01,
-1.9999404e-04,-2.48000e+00,-1.30000e+01,
-1.7999404e-04,-2.56000e+00,-1.26000e+01,
-1.5999403e-04,-2.56000e+00,-1.26000e+01,
-1.3999402e-04,-2.48000e+00,-1.26000e+01,
-1.1999402e-04,-2.56000e+00,-1.26000e+01,
-9.9994024e-05,-2.48000e+00,-1.24000e+01,
-7.9994024e-05,-2.56000e+00,-1.26000e+01,
-5.9994025e-05,-2.48000e+00,-1.22000e+01,
-3.9994025e-05,-2.56000e+00,-1.22000e+01,
-1.9994024e-05,-2.48000e+00,-1.24000e+01,
5.9771992e-09,-2.56000e+00,-1.22000e+01,
2.0005979e-05,2.40000e+00,-1.22000e+01,
4.0005980e-05,2.32000e+00,-1.22000e+01,
6.0005979e-05,2.40000e+00,-1.24000e+01,
8.0005979e-05,2.40000e+00,-1.24000e+01,
1.0000598e-04,2.32000e+00,-1.26000e+01,
1.2000598e-04,2.32000e+00,-1.24000e+01,
1.4000598e-04,2.32000e+00,-1.26000e+01,
1.6000599e-04,2.32000e+00,-1.26000e+01,
1.8000600e-04,2.40000e+00,-1.28000e+01,
2.0000600e-04,2.32000e+00,-1.26000e+01,
2.2000601e-04,2.32000e+00,-1.30000e+01,
2.4000602e-04,2.32000e+00,-1.30000e+01,
2.6000603e-04,2.40000e+00,-1.30000e+01,
2.8000603e-04,2.32000e+00,-1.30000e+01,
3.0000604e-04,2.40000e+00,-1.32000e+01,
3.2000605e-04,2.32000e+00,-1.32000e+01,
3.4000605e-04,2.32000e+00,-1.34000e+01,
3.6000606e-04,2.32000e+00,-1.32000e+01,
3.8000607e-04,2.32000e+00,-1.34000e+01,
4.0000607e-04,2.32000e+00,-1.34000e+01,
4.2000608e-04,2.32000e+00,-1.36000e+01,
4.4000609e-04,2.32000e+00,-1.38000e+01,
4.6000609e-04,2.32000e+00,-1.34000e+01,
4.8000610e-04,2.32000e+00,-1.36000e+01,
5.0000608e-04,2.32000e+00,-1.38000e+01,
5.2000606e-04,2.32000e+00,-1.36000e+01,
5.4000603e-04,-2.64000e+00,-1.38000e+01,
5.6000601e-04,-2.56000e+00,-1.38000e+01,
5.8000599e-04,-2.48000e+00,-1.34000e+01,
6.0000597e-04,-2.56000e+00,-1.34000e+01,
6.2000594e-04,-2.48000e+00,-1.36000e+01,
6.4000592e-04,-2.56000e+00,-1.34000e+01,
6.6000590e-04,-2.48000e+00,-1.34000e+01,
6.8000588e-04,-2.56000e+00,-1.32000e+01,
7.0000585e-04,-2.56000e+00,-1.32000e+01,
7.2000583e-04,-2.56000e+00,-1.32000e+01,
7.4000581e-04,-2.48000e+00,-1.30000e+01,
7.6000579e-04,-2.56000e+00,-1.30000e+01,
7.8000576e-04,-2.48000e+00,-1.30000e+01,
8.0000574e-04,-2.56000e+00,-1.30000e+01,
8.2000572e-04,-2.48000e+00,-1.26000e+01,
8.4000570e-04,-2.56000e+00,-1.26000e+01,
8.6000568e-04,-2.48000e+00,-1.26000e+01,
8.8000565e-04,-2.56000e+00,-1.26000e+01,
9.0000563e-04,-2.48000e+00,-1.26000e+01,
9.2000561e-04,-2.56000e+00,-1.26000e+01,
9.4000559e-04,-2.48000e+00,-1.22000e+01,
9.6000556e-04,-2.56000e+00,-1.22000e+01,
9.8000560e-04,-2.48000e+00,-1.24000e+01,
1.0000056e-03,-2.56000e+00,-1.22000e+01,
1.0200057e-03,2.40000e+00,-1.22000e+01,
1.0400057e-03,2.32000e+00,-1.22000e+01,
1.0600057e-03,2.40000e+00,-1.24000e+01,
1.0800058e-03,2.32000e+00,-1.26000e+01,
1.1000058e-03,2.32000e+00,-1.22000e+01,
1.1200059e-03,2.32000e+00,-1.26000e+01,
1.1400059e-03,2.32000e+00,-1.26000e+01,
1.1600059e-03,2.32000e+00,-1.26000e+01,
1.1800060e-03,2.32000e+00,-1.26000e+01,
1.2000060e-03,2.32000e+00,-1.26000e+01,
1.2200060e-03,2.32000e+00,-1.30000e+01,
1.2400061e-03,2.32000e+00,-1.30000e+01,
1.2600061e-03,2.40000e+00,-1.30000e+01,
1.2800061e-03,2.32000e+00,-1.30000e+01,
1.3000062e-03,2.40000e+00,-1.32000e+01,
1.3200062e-03,2.32000e+00,-1.32000e+01,
1.3400062e-03,2.32000e+00,-1.34000e+01,
1.3600063e-03,2.32000e+00,-1.34000e+01,
1.3800063e-03,2.32000e+00,-1.32000e+01,
1.4000064e-03,2.32000e+00,-1.34000e+01,
1.4200064e-03,2.32000e+00,-1.36000e+01,
1.4400064e-03,2.32000e+00,-1.34000e+01,
1.4600065e-03,2.32000e+00,-1.38000e+01,
1.4800065e-03,2.32000e+00,-1.38000e+01,
1.5000065e-03,2.32000e+00,-1.36000e+01,
1.5200066e-03,2.32000e+00,-1.38000e+01,
1.5400066e-03,-2.56000e+00,-1.36000e+01,
1.5600066e-03,-2.56000e+00,-1.38000e+01,
1.5800067e-03,-2.48000e+00,-1.34000e+01,
1.6000067e-03,-2.56000e+00,-1.34000e+01,
1.6200067e-03,-2.48000e+00,-1.34000e+01,
1.6400068e-03,-2.48000e+00,-1.34000e+01,
1.6600068e-03,-2.56000e+00,-1.34000e+01,
1.6800069e-03,-2.56000e+00,-1.34000e+01,
1.7000069e-03,-2.48000e+00,-1.32000e+01,
1.7200069e-03,-2.56000e+00,-1.30000e+01,
1.7400070e-03,-2.48000e+00,-1.32000e+01,
