t,ch1,ch2,
-1.8600017e-02,2.48000e+00,4.00002e-01,
-1.8500017e-02,2.32000e+00,-4.00002e-01,
-1.8400017e-02,2.40000e+00,-0.00000e+00,
-1.8300017e-02,2.40000e+00,4.00002e-01,
-1.8200018e-02,2.32000e+00,4.00002e-01,
-1.8100018e-02,2.48000e+00,-4.00002e-01,
-1.8000018e-02,2.40000e+00,4.00002e-01,
-1.7900018e-02,2.32000e+00,-4.00002e-01,
-1.7800018e-02,2.40000e+00,4.00002e-01,
-1.7700018e-02,2.32000e+00,-4.00002e-01,
-1.7600019e-02,2.40000e+00,4.00002e-01,
-1.7500019e-02,2.32000e+00,-0.00000e+00,
-1.7400019e-02,2.32000e+00,4.00002e-01,
-1.7300019e-02,2.40000e+00,-0.00000e+00,
-1.7200019e-02,2.40000e+00,4.00002e-01,
-1.7100019e-02,2.32000e+00,-0.00000e+00,
-1.7000020e-02,2.40000e+00,4.00002e-01,
-1.6900020e-02,2.32000e+00,-0.00000e+00,
-1.6800020e-02,2.32000e+00,-0.00000e+00,
-1.6700020e-02,2.40000e+00,4.00002e-01,
-1.6600020e-02,2.32000e+00,4.00002e-01,
-1.6500020e-02,2.40000e+00,-4.00002e-01,
-1.6400021e-02,2.32000e+00,4.00002e-01,
-1.6300021e-02,2.32000e+00,-0.00000e+00,
-1.6200021e-02,2.32000e+00,4.00002e-01,
-1.6100021e-02,2.32000e+00,-0.00000e+00,
-1.6000021e-02,2.32000e+00,4.00002e-01,
-1.5900021e-02,2.32000e+00,-0.00000e+00,
-1.5800022e-02,2.32000e+00,4.00002e-01,
-1.5700022e-02,2.32000e+00,-0.00000e+00,
-1.5600022e-02,2.32000e+00,4.00002e-01,
-1.5500022e-02,2.32000e+00,-0.00000e+00,
-1.5400022e-02,2.32000e+00,4.00002e-01,
-1.5300022e-02,2.24000e+00,-4.00002e-01,
-1.5200023e-02,2.32000e+00,4.00002e-01,
-1.5100023e-02,2.24000e+00,-4.00002e-01,
-1.5000023e-02,2.32000e+00,-0.00000e+00,
-1.4900023e-02,-2.56000e+00,1.44000e+01,
-1.4800023e-02,-2.56000e+00,1.44000e+01,
-1.4700023e-02,-2.56000e+00,1.44000e+01,
-1.4600024e-02,-2.48000e+00,1.44000e+01,
-1.4500024e-02,-2.64000e+00,2.00000e+00,
-1.4400024e-02,-2.56000e+00,8.00003e-01,
-1.4300024e-02,-2.64000e+00,4.00002e-01,
-1.4200024e-02,-2.56000e+00,4.00002e-01,
-1.4100024e-02,-2.64000e+00,4.00002e-01,
-1.4000025e-02,-2.64000e+00,4.00002e-01,
-1.3900025e-02,-2.56000e+00,4.00002e-01,
-1.3800025e-02,-2.56000e+00,4.00002e-01,
-1.3700025e-02,-2.64000e+00,-0.00000e+00,
-1.3600025e-02,-2.56000e+00,4.00002e-01,
-1.3500025e-02,-2.64000e+00,-0.00000e+00,
-1.3400026e-02,-2.56000e+00,4.00002e-01,
-1.3300026e-02,-2.64000e+00,-0.00000e+00,
-1.3200026e-02,-2.56000e+00,4.00002e-01,
-1.3100026e-02,-2.64000e+00,-0.00000e+00,
-1.3000026e-02,-2.56000e+00,4.00002e-01,
-1.2900027e-02,-2.64000e+00,-4.00002e-01,
-1.2800027e-02,-2.56000e+00,4.00002e-01,
-1.2700027e-02,-2.64000e+00,-0.00000e+00,
-1.2600027e-02,-2.64000e+00,4.00002e-01,
-1.2500027e-02,-2.56000e+00,-0.00000e+00,
-1.2400027e-02,-2.56000e+00,4.00002e-01,
-1.2300028e-02,-2.64000e+00,-4.00002e-01,
-1.2200028e-02,-2.56000e+00,-0.00000e+00,
-1.2100028e-02,-2.64000e+00,4.00002e-01,
-1.2000028e-02,-2.56000e+00,4.00002e-01,
-1.1900028e-02,-2.48000e+00,-4.00002e-01,
-1.1800028e-02,-2.56000e+00,4.00002e-01,
-1.1700029e-02,-2.56000e+00,-0.00000e+00,
-1.1600029e-02,-2.56000e+00,-0.00000e+00,
-1.1500029e-02,-2.48000e+00,4.00002e-01,
-1.1400029e-02,-2.56000e+00,-4.00002e-01,
-1.1300029e-02,-2.48000e+00,4.00002e-01,
-1.1200029e-02,-2.48000e+00,4.00002e-01,
-1.1100030e-02,-2.56000e+00,-0.00000e+00,
-1.1000030e-02,-2.56000e+00,4.00002e-01,
-1.0900030e-02,-2.48000e+00,-0.00000e+00,
-1.0800030e-02,-2.56000e+00,4.00002e-01,
-1.0700030e-02,-2.48000e+00,-4.00002e-01,
-1.0600030e-02,-2.56000e+00,4.00002e-01,
-1.0500031e-02,-2.48000e+00,-0.00000e+00,
-1.0400031e-02,-2.48000e+00,4.00002e-01,
-1.0300031e-02,-2.56000e+00,-4.00002e-01,
-1.0200031e-02,-2.48000e+00,4.00002e-01,
-1.0100031e-02,-2.48000e+00,-4.00002e-01,
-1.0000031e-02,-2.56000e+00,4.00002e-01,
-9.9000316e-03,2.32000e+00,-1.36000e+01,
-9.8000318e-03,2.32000e+00,-1.36000e+01,
-9.7000320e-03,2.32000e+00,-1.36000e+01,
-9.6000321e-03,2.32000e+00,-1.36000e+01,
-9.5000323e-03,2.40000e+00,-4.00002e-01,
-9.4000325e-03,2.40000e+00,-4.00002e-01,
-9.3000326e-03,2.32000e+00,-0.00000e+00,
-9.2000328e-03,2.40000e+00,4.00002e-01,
-9.1000330e-03,2.32000e+00,-4.00002e-01,
-9.0000331e-03,2.40000e+00,4.00002e-01,
-8.9000333e-03,2.32000e+00,-4.00002e-01,
-8.8000335e-03,2.40000e+00,-4.00002e-01,
-8.7000336e-03,2.32000e+00,4.00002e-01,
-8.6000338e-03,2.40000e+00,4.00002e-01,
-8.5000340e-03,2.32000e+00,-4.00002e-01,
-8.4000342e-03,2.40000e+00,4.00002e-01,
-8.3000343e-03,2.32000e+00,-4.00002e-01,
-8.2000345e-03,2.32000e+00,-4.00002e-01,
-8.1000347e-03,2.48000e+00,4.00002e-01,
-8.0000348e-03,2.40000e+00,4.00002e-01,
-7.9000350e-03,2.48000e+00,-0.00000e+00,
-7.8000352e-03,2.32000e+00,4.00002e-01,
-7.7000353e-03,2.48000e+00,-0.00000e+00,
-7.6000355e-03,2.32000e+00,-0.00000e+00,
-7.5000357e-03,2.40000e+00,4.00002e-01,
-7.4000359e-03,2.40000e+00,4.00002e-01,
-7.3000360e-03,2.32000e+00,-0.00000e+00,
-7.2000362e-03,2.40000e+00,4.00002e-01,
-7.1000364e-03,2.32000e+00,-0.00000e+00,
-7.0000365e-03,2.32000e+00,4.00002e-01,
-6.9000367e-03,2.32000e+00,-0.00000e+00,
-6.8000369e-03,2.32000e+00,-0.00000e+00,
-6.7000370e-03,2.40000e+00,4.00002e-01,
-6.6000372e-03,2.32000e+00,4.00002e-01,
-6.5000374e-03,2.40000e+00,-0.00000e+00,
-6.4000376e-03,2.32000e+00,-0.00000e+00,
-6.3000377e-03,2.32000e+00,4.00002e-01,
-6.2000379e-03,2.32000e+00,4.00002e-01,
-6.1000381e-03,2.32000e+00,-4.00002e-01,
-6.0000382e-03,2.32000e+00,-0.00000e+00,
-5.9000384e-03,2.32000e+00,4.00002e-01,
-5.8000386e-03,2.32000e+00,4.00002e-01,
-5.7000387e-03,2.32000e+00,-4.00002e-01,
-5.6000389e-03,2.24000e+00,4.00002e-01,
-5.5000391e-03,2.32000e+00,-0.00000e+00,
-5.4000393e-03,2.32000e+00,4.00002e-01,
-5.3000394e-03,2.24000e+00,-0.00000e+00,
-5.2000396e-03,2.32000e+00,-0.00000e+00,
-5.1000398e-03,2.24000e+00,4.00002e-01,
-5.0000399e-03,2.32000e+00,-0.00000e+00,
-4.9000401e-03,-2.56000e+00,1.44000e+01,
-4.8000403e-03,-2.56000e+00,1.44000e+01,
-4.7000404e-03,-2.48000e+00,1.44000e+01,
-4.6000406e-03,-2.56000e+00,1.44000e+01,
-4.5000408e-03,-2.56000e+00,2.00000e+00,
-4.4000410e-03,-2.56000e+00,8.00003e-01,
-4.3000411e-03,-2.64000e+00,4.00002e-01,
-4.2000413e-03,-2.56000e+00,4.00002e-01,
-4.1000415e-03,-2.64000e+00,4.00002e-01,
-4.0000416e-03,-2.56000e+00,4.00002e-01,
-3.9000416e-03,-2.64000e+00,4.00002e-01,
-3.8000415e-03,-2.56000e+00,4.00002e-01,
-3.7000414e-03,-2.64000e+00,4.00002e-01,
-3.6000414e-03,-2.64000e+00,4.00002e-01,
-3.5000413e-03,-2.56000e+00,4.00002e-01,
-3.4000413e-03,-2.64000e+00,4.00002e-01,
-3.3000412e-03,-2.56000e+00,4.00002e-01,
-3.2000411e-03,-2.56000e+00,-0.00000e+00,
-3.1000411e-03,-2.56000e+00,4.00002e-01,
-3.0000410e-03,-2.56000e+00,-0.00000e+00,
-2.9000409e-03,-2.64000e+00,4.00002e-01,
-2.8000409e-03,-2.56000e+00,4.00002e-01,
-2.7000408e-03,-2.64000e+00,-0.00000e+00,
-2.6000408e-03,-2.64000e+00,4.00002e-01,
-2.5000407e-03,-2.56000e+00,-4.00002e-01,
-2.4000406e-03,-2.64000e+00,4.00002e-01,
-2.3000406e-03,-2.56000e+00,-4.00002e-01,
-2.2000405e-03,-2.64000e+00,-0.00000e+00,
-2.1000404e-03,-2.56000e+00,4.00002e-01,
-2.0000404e-03,-2.56000e+00,4.00002e-01,
-1.9000404e-03,-2.48000e+00,-4.00002e-01,
-1.8000405e-03,-2.56000e+00,4.00002e-01,
-1.7000405e-03,-2.48000e+00,-4.00002e-01,
-1.6000406e-03,-2.56000e+00,4.00002e-01,
-1.5000406e-03,-2.56000e+00,-4.00002e-01,
-1.4000407e-03,-2.56000e+00,4.00002e-01,
-1.3000407e-03,-2.48000e+00,-0.00000e+00,
-1.2000408e-03,-2.56000e+00,-0.00000e+00,
-1.1000409e-03,-2.48000e+00,4.00002e-01,
-1.0000409e-03,-2.56000e+00,4.00002e-01,
-9.0004090e-04,-2.48000e+00,-4.00002e-01,
-8.0004090e-04,-2.48000e+00,-0.00000e+00,
-7.0004090e-04,-2.56000e+00,4.00002e-01,
-6.0004089e-04,-2.48000e+00,4.00002e-01,
-5.0004089e-04,-2.56000e+00,-0.00000e+00,
-4.0004088e-04,-2.48000e+00,4.00002e-01,
-3.0004088e-04,-2.56000e+00,-4.00002e-01,
-2.0004089e-04,-2.48000e+00,4.00002e-01,
-1.0004090e-04,-2.48000e+00,4.00002e-01,
-4.0905434e-08,-2.48000e+00,4.00002e-01,
9.9959085e-05,2.32000e+00,-1.36000e+01,
1.9995907e-04,2.32000e+00,-1.36000e+01,
2.9995907e-04,2.32000e+00,-1.36000e+01,
3.9995904e-04,2.32000e+00,-1.36000e+01,
4.9995905e-04,2.40000e+00,-4.00002e-01,
5.9995905e-04,2.32000e+00,-4.00002e-01,
6.9995906e-04,2.40000e+00,-0.00000e+00,
7.9995906e-04,2.32000e+00,4.00002e-01,
8.9995906e-04,2.48000e+00,-4.00002e-01,
9.9995907e-04,2.40000e+00,-4.00002e-01,
1.0999590e-03,2.32000e+00,4.00002e-01,
1.1999590e-03,2.40000e+00,4.00002e-01,
1.2999589e-03,2.32000e+00,-4.00002e-01,
1.3999589e-03,2.32000e+00,-0.00000e+00,
1.4999588e-03,2.48000e+00,4.00002e-01,
1.5999587e-03,2.40000e+00,-0.00000e+00,
1.6999587e-03,2.32000e+00,4.00002e-01,
1.7999586e-03,2.40000e+00,4.00002e-01,
1.8999586e-03,2.32000e+00,-4.00002e-01,
1.9999587e-03,2.48000e+00,4.00002e-01,
2.0999587e-03,2.32000e+00,-0.00000e+00,
2.1999588e-03,2.40000e+00,4.00002e-01,
2.2999588e-03,2.32000e+00,-0.00000e+00,
2.3999589e-03,2.32000e+00,4.00002e-01,
2.4999590e-03,2.40000e+00,-4.00002e-01,
2.5999590e-03,2.32000e+00,4.00002e-01,
2.6999591e-03,2.40000e+00,-0.00000e+00,
2.7999592e-03,2.32000e+00,4.00002e-01,
2.8999592e-03,2.40000e+00,-0.00000e+00,
2.9999593e-03,2.40000e+00,-0.00000e+00,
3.0999593e-03,2.32000e+00,4.00002e-01,
3.1999594e-03,2.32000e+00,4.00002e-01,
3.2999595e-03,2.40000e+00,-4.00002e-01,
3.3999595e-03,2.32000e+00,4.00002e-01,
3.4999596e-03,2.40000e+00,-4.00002e-01,
3.5999597e-03,2.32000e+00,-0.00000e+00,
3.6999597e-03,2.40000e+00,4.00002e-01,
3.7999598e-03,2.32000e+00,4.00002e-01,
3.8999598e-03,2.40000e+00,-0.00000e+00,
3.9999597e-03,2.32000e+00,4.00002e-01,
4.0999595e-03,2.32000e+00,-0.00000e+00,
