t,ch1,ch2,
2.3400043e-03,1.20000e+00,-3.92000e-01,
2.3500044e-03,1.04000e+00,-4.16000e-01,
2.3600045e-03,1.04000e+00,-4.16000e-01,
2.3700045e-03,8.80000e-01,-4.40000e-01,
2.3800046e-03,8.80000e-01,-4.40000e-01,
2.3900047e-03,6.40000e-01,-4.40000e-01,
2.4000048e-03,6.40000e-01,-4.40000e-01,
2.4100048e-03,4.80000e-01,-4.56000e-01,
2.4200049e-03,4.00000e-01,-4.56000e-01,
2.4300050e-03,2.40000e-01,-4.56000e-01,
2.4400051e-03,2.40000e-01,-4.56000e-01,
2.4500052e-03,8.00004e-02,-4.64000e-01,
2.4600052e-03,8.00004e-02,-4.64000e-01,
2.4700053e-03,-7.99999e-02,-4.56000e-01,
2.4800054e-03,-7.99999e-02,-4.64000e-01,
2.4900055e-03,-4.00000e-01,-4.56000e-01,
2.5000055e-03,-3.20000e-01,-4.56000e-01,
2.5100056e-03,-4.80000e-01,-4.48000e-01,
2.5200057e-03,-4.80000e-01,-4.56000e-01,
2.5300058e-03,-7.20000e-01,-4.40000e-01,
2.5400058e-03,-7.20000e-01,-4.40000e-01,
2.5500059e-03,-8.80000e-01,-4.32000e-01,
2.5600060e-03,-8.80000e-01,-4.32000e-01,
2.5700061e-03,-1.12000e+00,-4.16000e-01,
2.5800061e-03,-1.12000e+00,-4.08000e-01,
2.5900062e-03,-1.36000e+00,-3.92000e-01,
2.6000063e-03,-1.28000e+00,-3.92000e-01,
2.6100064e-03,-1.52000e+00,-3.76000e-01,
2.6200064e-03,-1.52000e+00,-3.68000e-01,
2.6300065e-03,-1.68000e+00,-3.52000e-01,
2.6400066e-03,-1.68000e+00,-3.52000e-01,
2.6500067e-03,-1.92000e+00,-3.28000e-01,
2.6600068e-03,-1.92000e+00,-3.28000e-01,
2.6700068e-03,-2.08000e+00,-2.96000e-01,
2.6800069e-03,-2.08000e+00,-2.96000e-01,
2.6900070e-03,-2.24000e+00,-2.64000e-01,
2.7000071e-03,-2.32000e+00,-2.64000e-01,
2.7100071e-03,-2.48000e+00,-2.24000e-01,
2.7200072e-03,-2.48000e+00,-2.32000e-01,
2.7300073e-03,-2.32000e+00,-2.00000e-01,
2.7400074e-03,-2.32000e+00,-2.00000e-01,
2.7500074e-03,-2.16000e+00,-1.60000e-01,
2.7600075e-03,-2.16000e+00,-1.60000e-01,
2.7700076e-03,-2.00000e+00,-1.28000e-01,
2.7800077e-03,-2.00000e+00,-1.44000e-01,
2.7900077e-03,-1.76000e+00,-1.12000e-01,
2.8000078e-03,-1.68000e+00,-1.12000e-01,
2.8100079e-03,-1.52000e+00,-8.80000e-02,
2.8200080e-03,-1.52000e+00,-8.80000e-02,
2.8300080e-03,-1.36000e+00,-5.60000e-02,
2.8400081e-03,-1.36000e+00,-8.00000e-02,
2.8500082e-03,-1.20000e+00,-4.80000e-02,
2.8600083e-03,-1.12000e+00,-4.00000e-02,
2.8700083e-03,-9.60000e-01,-4.80000e-02,
2.8800084e-03,-9.60000e-01,-4.00000e-02,
2.8900085e-03,-7.20000e-01,-2.40000e-02,
2.9000086e-03,-7.20000e-01,-2.40000e-02,
2.9100087e-03,-6.40000e-01,-1.60000e-02,
2.9200087e-03,-6.40000e-01,-1.60000e-02,
2.9300088e-03,-4.00000e-01,-8.00002e-03,
2.9400089e-03,-4.00000e-01,-8.00002e-03,
2.9500090e-03,-2.40000e-01,-1.60000e-02,
2.9600090e-03,-2.40000e-01,-1.60000e-02,
2.9700091e-03,-7.99999e-02,-8.00002e-03,
2.9800092e-03,-0.00000e+00,-8.00002e-03,
2.9900093e-03,1.60000e-01,-1.60000e-02,
