t,ch1,ch2,
5.0708943e-04,2.36000e+00,2.48000e+00,
5.0709140e-04,2.36000e+00,2.40000e+00,
5.0709338e-04,2.28000e+00,2.48000e+00,
5.0709536e-04,2.28000e+00,2.56000e+00,
5.0709734e-04,2.36000e+00,2.48000e+00,
5.0709932e-04,2.36000e+00,2.48000e+00,
5.0710130e-04,2.36000e+00,2.40000e+00,
5.0710328e-04,2.28000e+00,2.48000e+00,
5.0710526e-04,2.28000e+00,2.56000e+00,
5.0710724e-04,2.28000e+00,2.48000e+00,
5.0710922e-04,2.36000e+00,2.48000e+00,
5.0711120e-04,2.36000e+00,2.40000e+00,
5.0711317e-04,2.28000e+00,2.48000e+00,
5.0711515e-04,2.28000e+00,2.56000e+00,
5.0711713e-04,2.36000e+00,2.48000e+00,
5.0711911e-04,2.36000e+00,2.48000e+00,
5.0712109e-04,2.44000e+00,2.48000e+00,
5.0712307e-04,2.28000e+00,2.48000e+00,
5.0712505e-04,2.28000e+00,2.56000e+00,
5.0712703e-04,2.36000e+00,2.48000e+00,
5.0712901e-04,2.36000e+00,2.48000e+00,
5.0713099e-04,2.36000e+00,2.40000e+00,
5.0713297e-04,2.28000e+00,2.48000e+00,
5.0713494e-04,2.28000e+00,2.48000e+00,
5.0713692e-04,2.36000e+00,2.48000e+00,
5.0713890e-04,2.36000e+00,2.48000e+00,
5.0714088e-04,2.44000e+00,2.40000e+00,
5.0714286e-04,2.28000e+00,2.48000e+00,
5.0714484e-04,2.28000e+00,2.56000e+00,
5.0714682e-04,2.36000e+00,2.48000e+00,
5.0714880e-04,2.36000e+00,2.48000e+00,
5.0715078e-04,2.36000e+00,2.40000e+00,
5.0715276e-04,2.28000e+00,2.48000e+00,
5.0715473e-04,2.28000e+00,2.56000e+00,
5.0715671e-04,2.36000e+00,2.48000e+00,
5.0715869e-04,2.36000e+00,2.48000e+00,
5.0716067e-04,2.36000e+00,2.48000e+00,
5.0716265e-04,2.36000e+00,2.48000e+00,
5.0716463e-04,2.28000e+00,2.56000e+00,
5.0716661e-04,2.36000e+00,2.48000e+00,
5.0716859e-04,2.36000e+00,2.48000e+00,
5.0717057e-04,2.28000e+00,2.40000e+00,
5.0717255e-04,2.28000e+00,2.48000e+00,
5.0717453e-04,2.20000e+00,2.56000e+00,
5.0717650e-04,2.36000e+00,2.48000e+00,
5.0717848e-04,2.36000e+00,2.48000e+00,
5.0718046e-04,2.36000e+00,2.48000e+00,
